id,url,title,price,price_m2_text,price_m2,rooms,square_m2,floor,floor_total,district,city,street,house_num,latitude,longitude,complex_id,complex_alias,complex_name,furniture,rent_renovation,priv_dorm,bathrooms_count,kitchen_studio,suited_for,full_description,photo_urls,photo_count,photo_set_hash,seller_type,owner_name,is_identity_confirmed,published_date,created_at,added_at,storage,scraped_at,old_price,new_price,price_drop,detected_at,source,reason,incoming_data_warnings,incoming_requires_manual_review,finish_type,red_flags,premium_markers,extra_attributes,requires_manual_review,llm_skipped_error,status,verdict,verdict_reason,finish_bucket,price_segment,cohort_level,cohort_size,cohort_dispersion,confidence_weight,benchmark_confidence,is_extreme_floor,floor_adjustment_factor,base_price_m2,base_price_m2_corrected,diff_pct,robust_z,value_score,quality_evidence_score,price_quality_score,price_quality_label,data_confidence,seller_class,seller_confidence,seller_reason,data_warnings
1014042257,https://krisha.kz/a/show/1014042257,1-комнатная квартира · 40 м² · 8/9 этаж,275000.0,за месяц,7000,1,40.0,8,9,Nura_r-n,Astana,Turan,57/7,51.107064940718,71.394409400822,20188748,arenaunity,Arena Unity,полностью,"свежий ремонт, новая мебель",,,,,"Абсолютно новая 1-комнатная квартира в ЖК Arena Unity (комфорт-класс), ранее не сдавалась и никто не проживал. 
Квартира приобреталась и полностью обустраивалась для собственного проживания, поэтому ремонт, мебель и техника выбирались с особым вниманием к качеству и комфорту. В связи с изменением планов предлагается в долгосрочную аренду. 
Один из самых престижных районов столицы с отличной инфраструктурой и удобной транспортной развязкой. 
В пешей доступности: 
• Барыс Арена; 
• Астана Арена; 
• Велотрек «Сарыарка»; 
• Легкоатлетический спортивный комплекс «Qazaqstan»; 
• Ледовый дворец «Алау»; 
• Ботанический сад и станция LRT — около 13 минут пешком. 
О квартире: 
✔ 8 этаж из 9; 
✔ ЖК комфорт-класса; 
✔ закрытый безопасный двор; 
✔ современный дизайнерский подъезд; 
✔ круглосуточная охрана; 
✔ электронные замки и система Face ID. 
Квартира светлая, уютная и полностью готова к заселению. 
✔ Современный новый ремонт; 
✔Отдельная гардеробная 
✔ Вся мебель и техника — современная; 
✔ Кондиционер с функцией «без сквозняка»; 
✔увеличенные окна с москитными сетками; 
✔ Розетки с USB, Type-C и отдельно беспроводная для удобной зарядки гаджетов; 
✔ Продуманная планировка и множество мест для хранения; 
✔полноценная ванная 180*80 с тропическим душем и встроенным термостатом; 
 Ищем аккуратных, чистоплотных, платежеспособных и ответственных арендаторов, которые будут относиться к квартире так же бережно, как к своей. 
Стоимость аренды: 280 000 ₸/месяц + коммунальные услуги. 
Возвратный депозит: 150 000 ₸. 
Квартира сдается только на длительный срок. Обращаться: 10:00-23:30. 
Риелторов просим не беспокоить!","[""https://krisha-photos.kcdn.online/webp/b6/b6336710-4c32-429d-ad66-0164b98953ca/1-full.jpg"", ""https://krisha-photos.kcdn.online/webp/b6/b6336710-4c32-429d-ad66-0164b98953ca/2-full.jpg"", ""https://krisha-photos.kcdn.online/webp/b6/b6336710-4c32-429d-ad66-0164b98953ca/3-full.jpg"", ""https://krisha-photos.kcdn.online/webp/b6/b6336710-4c32-429d-ad66-0164b98953ca/4-full.jpg"", ""https://krisha-photos.kcdn.online/webp/b6/b6336710-4c32-429d-ad66-0164b98953ca/5-full.jpg"", ""https://krisha-photos.kcdn.online/webp/b6/b6336710-4c32-429d-ad66-0164b98953ca/6-full.jpg"", ""https://krisha-photos.kcdn.online/webp/b6/b6336710-4c32-429d-ad66-0164b98953ca/7-full.jpg"", ""https://krisha-photos.kcdn.online/webp/b6/b6336710-4c32-429d-ad66-0164b98953ca/8-full.jpg"", ""https://krisha-photos.kcdn.online/webp/b6/b6336710-4c32-429d-ad66-0164b98953ca/9-full.jpg"", ""https://krisha-photos.kcdn.online/webp/b6/b6336710-4c32-429d-ad66-0164b98953ca/10-full.jpg"", ""https://krisha-photos.kcdn.online/webp/b6/b6336710-4c32-429d-ad66-0164b98953ca/11-full.jpg""]",11,cddc42ddf54faf4c144fe1b6eee37ad80ab54d536f620a0eaf90e71fd26f056b,,Хозяин,False,2026-08-09,2026-07-17,2026-08-09,live,2026-08-23T14:33:36+00:00,280000.0,275000.0,5000.0,2026-08-23T14:35:20+00:00,slow_track,price_drop,[],False,,[],[],{},False,True,scored,СПРАВЕДЛИВАЯ,цена близка к скорректированной базе (+4.3%),unknown,бизнес,1-2,5,0.1626,0.62,0.833,False,1.0,7317.0,7317.0,0.0433,-0.91,71.7,63.0,70.8,обычное цена/качество; состояние не подтверждено текстом,0.9,owner,1.0,owner_name=Хозяин,finish_type_неизвестен
1011459023,https://krisha.kz/a/show/1011459023,2-комнатная квартира · 72 м² · 4/5 этаж,250000.0,за месяц,4167,2,72.0,4,5,Esilyskiy_r-n,Astana,Arnasay,7a,51.040702616045,71.429806341184,8478240,jug-1,ЮГ-1,полностью,"не новый, но аккуратный и чистый ремонт",,,,,"Тепло, уютная, хорошая квартира со стиральной машиной, диваны, шкафы, стол, стулья, ковры есть. После уборки

Дом ориентировочно находится возле Первый квадрат","[""https://krisha-photos.kcdn.online/webp/55/559234d7-7b1e-4bc3-9ca6-5bf1d1f618c5/1-full.jpg"", ""https://krisha-photos.kcdn.online/webp/55/559234d7-7b1e-4bc3-9ca6-5bf1d1f618c5/2-full.jpg"", ""https://krisha-photos.kcdn.online/webp/55/559234d7-7b1e-4bc3-9ca6-5bf1d1f618c5/3-full.jpg"", ""https://krisha-photos.kcdn.online/webp/55/559234d7-7b1e-4bc3-9ca6-5bf1d1f618c5/4-full.jpg""]",4,af066be859746ac4c480dc710b356ad80004e6e4c37d98d70ce353738c948119,,Хозяин,False,2026-08-08,2026-04-18,2026-08-08,live,2026-08-23T14:33:36+00:00,280000.0,250000.0,30000.0,2026-08-23T14:35:20+00:00,slow_track,price_drop,[],False,чистовая,[],[],"{""metro"": ""Первый квадрат""}",False,False,scored,ТРЕБУЕТ ПРОВЕРКИ,"аномально большая скидка (25.0%) при низкой уверенности базы или скудном описании — вероятнее ошибка когорты/скрытый дефект, чем настоящая находка",finished,эконом,5,17,0.1895,1.0,0.698,False,1.0,5556.0,5556.0,0.25,-1.69,100.0,75.0,91.3,сильное цена/качество; качество не подтверждено фото,0.9,owner,1.0,owner_name=Хозяин,мало_фото
1014992283,https://krisha.kz/a/show/1014992283,2-комнатная квартира · 54 м² · 1/10 этаж,320000.0,за месяц,6481,2,54.0,1,10,Esilyskiy_r-n,Astana,Bokeyhana,11/1,51.104126,71.43537,,,,полностью,"не новый, но аккуратный и чистый ремонт",нет,,,,"кровать диван стол и 4 стульчики 
все есть 
сдам не с детьми 
2 девушки или 1 человек чтоб жил 
в Квартире никто не жил 
залог 50 000","[""https://krisha-photos.kcdn.online/webp/f0/f0747155-fd73-4900-95e3-d4deb15456c4/1-full.jpg"", ""https://krisha-photos.kcdn.online/webp/f0/f0747155-fd73-4900-95e3-d4deb15456c4/2-full.jpg"", ""https://krisha-photos.kcdn.online/webp/f0/f0747155-fd73-4900-95e3-d4deb15456c4/3-full.jpg"", ""https://krisha-photos.kcdn.online/webp/f0/f0747155-fd73-4900-95e3-d4deb15456c4/4-full.jpg"", ""https://krisha-photos.kcdn.online/webp/f0/f0747155-fd73-4900-95e3-d4deb15456c4/5-full.jpg"", ""https://krisha-photos.kcdn.online/webp/f0/f0747155-fd73-4900-95e3-d4deb15456c4/6-full.jpg"", ""https://krisha-photos.kcdn.online/webp/f0/f0747155-fd73-4900-95e3-d4deb15456c4/7-full.jpg"", ""https://krisha-photos.kcdn.online/webp/f0/f0747155-fd73-4900-95e3-d4deb15456c4/8-full.jpg"", ""https://krisha-photos.kcdn.online/webp/f0/f0747155-fd73-4900-95e3-d4deb15456c4/9-full.jpg"", ""https://krisha-photos.kcdn.online/webp/f0/f0747155-fd73-4900-95e3-d4deb15456c4/10-full.jpg"", ""https://krisha-photos.kcdn.online/webp/f0/f0747155-fd73-4900-95e3-d4deb15456c4/11-full.jpg"", ""https://krisha-photos.kcdn.online/webp/f0/f0747155-fd73-4900-95e3-d4deb15456c4/12-full.jpg"", ""https://krisha-photos.kcdn.online/webp/f0/f0747155-fd73-4900-95e3-d4deb15456c4/13-full.jpg""]",13,d652e6276bfba86aff458ec677e3658ba5dfa918300845c8927e556e9fc5b89c,,Хозяин,False,2026-08-20,2026-08-20,2026-08-20,live,2026-08-23T14:33:36+00:00,350000.0,320000.0,30000.0,2026-08-23T14:35:20+00:00,slow_track,price_drop,[],False,,[],[],{},False,True,scored,ПЕРЕОЦЕНЕНА,цена выше скорректированной базы на 21.1%,unknown,комфорт,3,20,0.1061,1.0,0.895,True,0.9339,5733.0,5353.9,-0.2105,1.45,0.0,63.0,24.7,слабое цена/качество; состояние не подтверждено текстом,0.9,owner,1.0,owner_name=Хозяин,finish_type_неизвестен
1015004281,https://krisha.kz/a/show/1015004281,2-комнатная квартира · 45 м² · 4/9 этаж,260000.0,за месяц,6000,2,45.0,4,9,r-n_Baykonur,Astana,Kultobe,11,51.175043,71.450884,,,,полностью,"не новый, но аккуратный и чистый ремонт",,,,,чистая ухоженная квартира двухкомнатная.,"[""https://krisha-photos.kcdn.online/webp/c0/c077f469-f021-4ecd-8d9a-026bf8d186e1/1-full.jpg"", ""https://krisha-photos.kcdn.online/webp/c0/c077f469-f021-4ecd-8d9a-026bf8d186e1/2-full.jpg"", ""https://krisha-photos.kcdn.online/webp/c0/c077f469-f021-4ecd-8d9a-026bf8d186e1/3-full.jpg"", ""https://krisha-photos.kcdn.online/webp/c0/c077f469-f021-4ecd-8d9a-026bf8d186e1/4-full.jpg"", ""https://krisha-photos.kcdn.online/webp/c0/c077f469-f021-4ecd-8d9a-026bf8d186e1/5-full.jpg"", ""https://krisha-photos.kcdn.online/webp/c0/c077f469-f021-4ecd-8d9a-026bf8d186e1/6-full.jpg"", ""https://krisha-photos.kcdn.online/webp/c0/c077f469-f021-4ecd-8d9a-026bf8d186e1/7-full.jpg"", ""https://krisha-photos.kcdn.online/webp/c0/c077f469-f021-4ecd-8d9a-026bf8d186e1/8-full.jpg"", ""https://krisha-photos.kcdn.online/webp/c0/c077f469-f021-4ecd-8d9a-026bf8d186e1/9-full.jpg"", ""https://krisha-photos.kcdn.online/webp/c0/c077f469-f021-4ecd-8d9a-026bf8d186e1/10-full.jpg"", ""https://krisha-photos.kcdn.online/webp/c0/c077f469-f021-4ecd-8d9a-026bf8d186e1/11-full.jpg"", ""https://krisha-photos.kcdn.online/webp/c0/c077f469-f021-4ecd-8d9a-026bf8d186e1/12-full.jpg""]",12,9b8e1ffd117866a8b76b56457121df62de9fa71592dd6713c9b3dfb2f03513ae,,Хозяин,False,2026-08-21,2026-08-21,2026-08-21,live,2026-08-23T14:33:36+00:00,270000.0,260000.0,10000.0,2026-08-23T14:35:20+00:00,slow_track,price_drop,[],False,,[],[],{},False,True,scored,ПЕРЕОЦЕНЕНА,цена выше скорректированной базы на 38.5%,unknown,комфорт,4,9,0.1562,1.0,0.742,False,1.0,4333.0,4333.0,-0.3847,3.27,0.0,63.0,23.6,слабое цена/качество; состояние не подтверждено текстом,0.9,owner,1.0,owner_name=Хозяин,finish_type_неизвестен
1014984307,https://krisha.kz/a/show/1014984307,3-комнатная квартира · 77.1 м² · 12/16 этаж,380000.0,за месяц,4929,3,77.1,12,16,Almaty_r-n,Astana,Baytursynova,16,51.117786130512,71.508909591561,11736324,baitursyn,Bai-Tursyn,полностью,,нет,,,,"Сдается 3-х комнатная квартира в связи с расширением, просторная, светлая, чистая, с мебелью. Ранее не сдавали проживали сами хозяева. 
В квартире остается, кухонный стол, диван, спальный кровать, шкафы. (телевизор заберем). 
Кровать в детской комнате заберем. 
Рядом школа 86, бином, детские сады, магазины, супермаркет, остановка общественного транспорта. 
Сдам семье. 
Аренда 380000+комуслуга. 
Если интернет нужен то оплата отдельно 5000 тенге ежемесячно. 
Депозит- 100, 000 тенге. 
Квартира освободиться 30 августа

Дом ориентировочно находится возле А51","[""https://krisha-photos.kcdn.online/webp/69/6957a51f-7171-41c8-8d78-30838e7290c9/1-full.jpg"", ""https://krisha-photos.kcdn.online/webp/69/6957a51f-7171-41c8-8d78-30838e7290c9/2-full.jpg"", ""https://krisha-photos.kcdn.online/webp/69/6957a51f-7171-41c8-8d78-30838e7290c9/3-full.jpg"", ""https://krisha-photos.kcdn.online/webp/69/6957a51f-7171-41c8-8d78-30838e7290c9/4-full.jpg"", ""https://krisha-photos.kcdn.online/webp/69/6957a51f-7171-41c8-8d78-30838e7290c9/5-full.jpg"", ""https://krisha-photos.kcdn.online/webp/69/6957a51f-7171-41c8-8d78-30838e7290c9/6-full.jpg"", ""https://krisha-photos.kcdn.online/webp/69/6957a51f-7171-41c8-8d78-30838e7290c9/7-full.jpg"", ""https://krisha-photos.kcdn.online/webp/69/6957a51f-7171-41c8-8d78-30838e7290c9/8-full.jpg"", ""https://krisha-photos.kcdn.online/webp/69/6957a51f-7171-41c8-8d78-30838e7290c9/9-full.jpg"", ""https://krisha-photos.kcdn.online/webp/69/6957a51f-7171-41c8-8d78-30838e7290c9/10-full.jpg"", ""https://krisha-photos.kcdn.online/webp/69/6957a51f-7171-41c8-8d78-30838e7290c9/11-full.jpg"", ""https://krisha-photos.kcdn.online/webp/69/6957a51f-7171-41c8-8d78-30838e7290c9/12-full.jpg"", ""https://krisha-photos.kcdn.online/webp/69/6957a51f-7171-41c8-8d78-30838e7290c9/13-full.jpg"", ""https://krisha-photos.kcdn.online/webp/69/6957a51f-7171-41c8-8d78-30838e7290c9/14-full.jpg"", ""https://krisha-photos.kcdn.online/webp/69/6957a51f-7171-41c8-8d78-30838e7290c9/15-full.jpg"", ""https://krisha-photos.kcdn.online/webp/69/6957a51f-7171-41c8-8d78-30838e7290c9/16-full.jpg"", ""https://krisha-photos.kcdn.online/webp/69/6957a51f-7171-41c8-8d78-30838e7290c9/17-full.jpg"", ""https://krisha-photos.kcdn.online/webp/69/6957a51f-7171-41c8-8d78-30838e7290c9/18-full.jpg"", ""https://krisha-photos.kcdn.online/webp/69/6957a51f-7171-41c8-8d78-30838e7290c9/19-full.jpg"", ""https://krisha-photos.kcdn.online/webp/69/6957a51f-7171-41c8-8d78-30838e7290c9/20-full.jpg"", ""https://krisha-photos.kcdn.online/webp/69/6957a51f-7171-41c8-8d78-30838e7290c9/21-full.jpg""]",21,ef70e23ad5fe4209f011eeaf9f27f384afa764b6741475bba6ceb15f0a59aaee,,Хозяин,False,2026-08-20,2026-08-20,2026-08-20,live,2026-08-23T14:33:36+00:00,400000.0,380000.0,20000.0,2026-08-23T14:35:20+00:00,slow_track,price_drop,[],False,,[],[],{},False,True,scored,ПЕРЕОЦЕНЕНА,цена выше скорректированной базы на 10.2%,unknown,комфорт,4,18,0.295,1.0,0.807,False,1.0,4474.5,4474.5,-0.1016,0.73,0.0,63.0,24.1,слабое цена/качество; состояние не подтверждено текстом,0.9,owner,1.0,owner_name=Хозяин,finish_type_неизвестен
761242769,https://krisha.kz/a/show/761242769,2-комнатная квартира · 75 м² · 5/14 этаж,290000.0,за месяц,4000,2,75.0,5,14,Saryarka_r-n,Astana,Tarasa_Shevchenko,8,51.159370186012,71.405506721931,8477276,sana,Сана,полностью,"не новый, но аккуратный и чистый ремонт",,,,,"ЖК находиться в отлично месторождение : 
 набережная, городской парк, Small, 60 школа -лицей, 4 -ая поликлиника 
аптеки, мини- маркеты, салоны красоты, фитнес -клуб и т.д 
Отличная транспортная развязка. 
Окна выходят во двор, два лифта, тёплый дом. Квартира освободится 25 августа. Приветсвуется семья с детьми не более 4 -х человек. 
300, 000+ 100. 000 депозит, ком. услуги. А/Н","[""https://krisha-photos.kcdn.online/webp/65/65c3863c-23ac-48b8-b4ae-9c0f9ea36140/1-full.jpg"", ""https://krisha-photos.kcdn.online/webp/65/65c3863c-23ac-48b8-b4ae-9c0f9ea36140/2-full.jpg"", ""https://krisha-photos.kcdn.online/webp/65/65c3863c-23ac-48b8-b4ae-9c0f9ea36140/3-full.jpg"", ""https://krisha-photos.kcdn.online/webp/65/65c3863c-23ac-48b8-b4ae-9c0f9ea36140/4-full.jpg"", ""https://krisha-photos.kcdn.online/webp/65/65c3863c-23ac-48b8-b4ae-9c0f9ea36140/5-full.jpg""]",5,9a52e49b72abc00008857f616963d9a1ca7ee154f2ed1256a7be5bb0212f27c2,,ИП Apartments Ai,False,2026-08-19,2025-02-16,2026-08-19,live,2026-08-23T14:33:36+00:00,300000.0,290000.0,10000.0,2026-08-23T14:35:20+00:00,slow_track,price_drop,[],False,,[],[],{},False,True,scored,НАХОДКА,цена ниже скорректированной базы на 16.6%,unknown,эконом,4,40,0.3566,1.0,0.686,False,1.0,4797.5,4797.5,0.1662,-0.69,100.0,59.0,87.2,сильное цена/качество; состояние не подтверждено текстом,0.9,agent,0.8,указано конкретное имя вместо 'Хозяин',finish_type_неизвестен;риелтор_или_агентство
1014867896,https://krisha.kz/a/show/1014867896,2-комнатная квартира · 65 м² · 6/15 этаж,150000.0,за месяц,4615,2,65.0,6,15,,Astana,Kaldayakova,6,51.117958,71.459265,,,,полностью,"не новый, но аккуратный и чистый ремонт",,,,,"⚠️ Агентство недвижимости, комиссия 
⚠️ Депозит 
 Коммунальные услуги оплачиваются отдельно. 
 
✔️ Преимущества района: 
 • Отличная транспортная развязка. 
 • В шаговой доступности магазины, супермаркеты, школы, детские сады, аптеки, кафе, рестораны и больницы. 
 
✔️ О квартире: 
 • Светлая, уютная, просторная и очень тёплая. 
 
💎 Наши гарантии: 
 • Полное юридическое сопровождение сделки. 
 • Полная безопасность и прозрачность на всех этапах. 
 
📞 Звоните или пишите, будем рады ответить на все возникшие вопросы! 
с 9:00 до 22:00.

Дом ориентировочно находится возле ЖК Австрийский квартал","[""https://krisha-photos.kcdn.online/webp/8e/8ef03e33-0393-44fc-84df-ce61f735612b/17-full.jpg"", ""https://krisha-photos.kcdn.online/webp/8e/8ef03e33-0393-44fc-84df-ce61f735612b/18-full.jpg"", ""https://krisha-photos.kcdn.online/webp/8e/8ef03e33-0393-44fc-84df-ce61f735612b/19-full.jpg"", ""https://krisha-photos.kcdn.online/webp/8e/8ef03e33-0393-44fc-84df-ce61f735612b/20-full.jpg""]",4,093a8c2d4fdb12383d8a7745bf10e4acdbe9ba9c8d307e679f8064a42488d672,,Мустафина Дана,False,2026-08-16,2026-08-16,2026-08-16,live,2026-08-23T14:33:36+00:00,400000.0,150000.0,250000.0,2026-08-23T14:35:20+00:00,slow_track,price_drop,[],False,,[],[],{},False,True,scored,СПРАВЕДЛИВАЯ,цена близка к скорректированной базе (-4.8%),unknown,эконом,3,6,0.0958,0.75,0.783,False,1.0,4404.0,4404.0,-0.0479,0.51,26.0,55.0,38.6,обычное цена/качество; качество не подтверждено фото; состояние не подтверждено текстом,0.8,agent,0.8,указано конкретное имя вместо 'Хозяин',finish_type_неизвестен;мало_фото;риелтор_или_агентство
1015064736,https://krisha.kz/a/show/1015064736,1-комнатная квартира · 45 м² · 4/5 этаж,70000.0,за месяц,2889,1,45.0,4,5,Saryarka_r-n,Astana,Bayseytova_124,,51.18244,71.377779,,,,,"свежий ремонт, новая мебель",нет,,,,"5 айга арендага беремин

Дом ориентировочно находится возле Коктал торговый дом",[],0,,,Хозяин,False,2026-08-23,2026-08-23,2026-08-23,live,2026-08-23T14:33:36+00:00,130000.0,70000.0,60000.0,2026-08-23T14:35:20+00:00,slow_track,price_drop,[],False,,[],[],{},False,True,scored,ТРЕБУЕТ ПРОВЕРКИ,"аномально большая скидка (45.3%) при низкой уверенности базы или скудном описании — вероятнее ошибка когорты/скрытый дефект, чем настоящая находка",unknown,эконом,4,11,0.2971,1.0,0.76,False,1.0,5278.0,5278.0,0.4526,-3.12,100.0,30.0,80.2,хорошее цена/качество; качество не подтверждено фото; состояние не подтверждено текстом,0.8,owner,1.0,owner_name=Хозяин,finish_type_неизвестен;нет_фото
1015063502,https://krisha.kz/a/show/1015063502,2-комнатная квартира · 40 м²,220000.0,за месяц,5750,2,40.0,9,,Sarayshyk_r-n,Astana,A_Baytursynuly,17/2,51.124306,71.477357,8477230,skazochnyj-mir,Сказочный мир,,"свежий ремонт, новая мебель",,,,,"Возвратный депозит 70000 тг 
1. Локация и инфраструктура 
* Культурный и административный центр: В непосредственной близости расположены Дворец 
Независимости, Национальный музей РК, Университет искусств (КазНУИ), Президентский парк и мечеть «Хазрет Султан». 
* Учебные заведения: В пешей доступности находятся школа-лицей Nº72, детские сады, образовательные центры. 
* Все под рукой: На первых этажах комплекса и поблизости функционируют супермаркеты, аптеки, салоны красоты, кафе, медицинские центры и отделение банка. 
2. Транспортная доступность 
* Удобные выезды на ключевые магистрали - проспект Р. 
Кошкарбаева, проспект А. 
Байтурсынова и проспект 
Тауелсиздик. 
Развитая сеть общественного транспорта: рядом расположены остановки множества автобусных маршрутов, позволяющих быстро добраться как на Правый, так и на Левый берег. 
3. Безопасность и обустройство двора 
* Благоустроенный двор: Во дворах обустроены детские и спортивные площадки, зоны отдыха, установлены скамейки и выполненное озеленение. 
* ⁠Паркинг: Во дворе предусмотрены парковочные места.

Дом ориентировочно находится возле ул. А.Байтурсынулы - К.Аманжолова","[""https://krisha-photos.kcdn.online/webp/43/4357a6e9-b676-48c5-8e7e-9a4fbb3b5826/1-full.jpg"", ""https://krisha-photos.kcdn.online/webp/43/4357a6e9-b676-48c5-8e7e-9a4fbb3b5826/2-full.jpg"", ""https://krisha-photos.kcdn.online/webp/43/4357a6e9-b676-48c5-8e7e-9a4fbb3b5826/3-full.jpg"", ""https://krisha-photos.kcdn.online/webp/43/4357a6e9-b676-48c5-8e7e-9a4fbb3b5826/4-full.jpg""]",4,b3dd49e5d3f58f0fa816ed34544ccc40bc02540b5436472d995399e144bac463,,Хозяин,False,2026-08-23,2026-08-23,2026-08-23,live,2026-08-23T14:33:36+00:00,230000.0,220000.0,10000.0,2026-08-23T14:35:20+00:00,slow_track,price_drop,[],False,,[],[],{},False,True,scored,ПЕРЕОЦЕНЕНА,цена выше скорректированной базы на 51.8%,unknown,комфорт,2.5,5,0.3348,0.62,0.562,False,1.0,3787.9,3787.9,-0.518,2.03,0.0,42.0,16.8,слабое цена/качество; качество не подтверждено фото; состояние не подтверждено текстом,0.8,owner,1.0,owner_name=Хозяин,finish_type_неизвестен;мало_фото
1014975227,https://krisha.kz/a/show/1014975227,2-комнатная квартира · 50 м² · 7/10 этаж,360000.0,за месяц,7600,2,50.0,7,10,Esilyskiy_r-n,Astana,Ryskulova,5/5,51.086360468213,71.411907883714,10763247,nexpocity,Nexpo City,полностью,,,,,,"Квартира светлая с видом на EXPO и Megasilkway. 
 
Ранее квартиру не сдавали 
 
Буду рада найти спокойных, порядочных жильцов на длительный срок, которые сохранят квартиру в хорошем состоянии. 
 
Квартира в спокойной современной стилистике: светлые стены, аккуратная отделка, качественная мебель и техника. Очень хочется найти жильцов, которые будут относиться к квартире так же бережно, как к своему дому. 
 
Предпочтение аккуратным и ответственным арендаторам, которые ценят чистоту, порядок и спокойную атмосферу. В квартире не курят. Без животных. Не приветствуются шумные компании, вечеринки и частые мероприятия дома. 
 
Квартира больше подойдёт для спокойного проживания одного человека или пары, без большой семьи и повышенной нагрузки на квартиру. 
 
Важно бережное отношение к мебели, стенам и технике, регулярная уборка и соблюдение чистоты.","[""https://krisha-photos.kcdn.online/webp/0f/0fcff011-3c20-4489-a9b8-c1ac88fd5969/11-full.jpg"", ""https://krisha-photos.kcdn.online/webp/0f/0fcff011-3c20-4489-a9b8-c1ac88fd5969/12-full.jpg"", ""https://krisha-photos.kcdn.online/webp/0f/0fcff011-3c20-4489-a9b8-c1ac88fd5969/4-full.jpg"", ""https://krisha-photos.kcdn.online/webp/0f/0fcff011-3c20-4489-a9b8-c1ac88fd5969/7-full.jpg"", ""https://krisha-photos.kcdn.online/webp/0f/0fcff011-3c20-4489-a9b8-c1ac88fd5969/5-full.jpg"", ""https://krisha-photos.kcdn.online/webp/0f/0fcff011-3c20-4489-a9b8-c1ac88fd5969/6-full.jpg"", ""https://krisha-photos.kcdn.online/webp/0f/0fcff011-3c20-4489-a9b8-c1ac88fd5969/2-full.jpg"", ""https://krisha-photos.kcdn.online/webp/0f/0fcff011-3c20-4489-a9b8-c1ac88fd5969/1-full.jpg"", ""https://krisha-photos.kcdn.online/webp/0f/0fcff011-3c20-4489-a9b8-c1ac88fd5969/3-full.jpg"", ""https://krisha-photos.kcdn.online/webp/0f/0fcff011-3c20-4489-a9b8-c1ac88fd5969/8-full.jpg"", ""https://krisha-photos.kcdn.online/webp/0f/0fcff011-3c20-4489-a9b8-c1ac88fd5969/9-full.jpg"", ""https://krisha-photos.kcdn.online/webp/0f/0fcff011-3c20-4489-a9b8-c1ac88fd5969/10-full.jpg"", ""https://krisha-photos.kcdn.online/webp/0f/0fcff011-3c20-4489-a9b8-c1ac88fd5969/13-full.jpg"", ""https://krisha-photos.kcdn.online/webp/0f/0fcff011-3c20-4489-a9b8-c1ac88fd5969/14-full.jpg""]",14,8b8d53d1a9fc7f415f9c1e86cb4d6df04186afc05fe352fbe9ba2249a929af60,,Хозяин,False,2026-08-23,2026-08-20,2026-08-23,live,2026-08-23T14:33:36+00:00,380000.0,360000.0,20000.0,2026-08-23T14:35:20+00:00,slow_track,price_drop,[],False,,[],[],{},False,True,scored,ПЕРЕОЦЕНЕНА,цена выше скорректированной базы на 7.1%,unknown,бизнес,1-2,18,0.2662,1.0,0.76,False,1.0,7098.0,7098.0,-0.0707,0.36,14.6,63.0,33.3,обычное цена/качество; состояние не подтверждено текстом,0.9,owner,1.0,owner_name=Хозяин,finish_type_неизвестен
