id,url,title,price,price_m2_text,price_m2,rooms,square_m2,floor,floor_total,district,city,street,house_num,latitude,longitude,complex_id,complex_alias,complex_name,furniture,rent_renovation,priv_dorm,bathrooms_count,kitchen_studio,suited_for,full_description,photo_urls,photo_count,photo_set_hash,seller_type,owner_name,is_identity_confirmed,published_date,created_at,added_at,storage,scraped_at
1014379112,https://krisha.kz/a/show/1014379112,1-комнатная квартира · 36 м² · 17/17 этаж,150000,за месяц,4167,1,36,17,17,Almaty_r-n,Astana,Shaymerdenova,4/3,51.108250555456,71.531477611296,14011293,atamura1,Atamura,без мебели,без ремонта,нет,,,,"Сдам квартиру в черновой отделке! 
✔ Удобное расположение 
✔ Рядом железнодорожный вокзал, Нұрлы жол, ✔ Конечная остановка автобусов и станция ЛРТ 
✔ Хорошая транспортная доступность 
 
Квартира без ремонта, мебели, сантехники и электричества — отличная возможность обустроить помещение под ваши идеи. 
У кого свой мебель и быт. техника с комуслугой 150 тыс. в месяц.

Дом ориентировочно находится возле Рядом ЖД вокзал ,,Нұрлы жол,,","[""https://krisha-photos.kcdn.online/webp/6a/6ac14cea-ec2b-4e5f-a2b3-6ea3b93ca01a/1-full.jpg"", ""https://krisha-photos.kcdn.online/webp/6a/6ac14cea-ec2b-4e5f-a2b3-6ea3b93ca01a/2-full.jpg"", ""https://krisha-photos.kcdn.online/webp/6a/6ac14cea-ec2b-4e5f-a2b3-6ea3b93ca01a/3-full.jpg""]",3,8e5ceaf423c3908f60322d5ddd90cbb2ebfe56ca5e4fab58fd1385e57d3d16e3,,Хозяин,False,2026-08-13,2026-07-30,2026-08-13,live,2026-08-14T06:34:55+00:00
760654582,https://krisha.kz/a/show/760654582,1-комнатная квартира · 40 м² · 15/16 этаж,340000,за месяц,8500,1,40,15,16,Esilyskiy_r-n,Astana,Turan,50,51.10521298711,71.3978990112,9816137,sporttowers,Sport Towers,полностью,"свежий ремонт, новая мебель",,,,,"Сдается в аренду квартира семейной паре желательно. Свежий ремонт. 310 тыс. + ком. услуга. Маклеров прошу не беспокоить. Хозяин квартиры

Дом ориентировочно находится возле №26","[""https://krisha-photos.kcdn.online/webp/ef/efd02b56-9fd1-4024-b6f2-25ca6fb1f551/1-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ef/efd02b56-9fd1-4024-b6f2-25ca6fb1f551/2-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ef/efd02b56-9fd1-4024-b6f2-25ca6fb1f551/3-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ef/efd02b56-9fd1-4024-b6f2-25ca6fb1f551/4-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ef/efd02b56-9fd1-4024-b6f2-25ca6fb1f551/5-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ef/efd02b56-9fd1-4024-b6f2-25ca6fb1f551/6-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ef/efd02b56-9fd1-4024-b6f2-25ca6fb1f551/7-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ef/efd02b56-9fd1-4024-b6f2-25ca6fb1f551/8-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ef/efd02b56-9fd1-4024-b6f2-25ca6fb1f551/9-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ef/efd02b56-9fd1-4024-b6f2-25ca6fb1f551/10-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ef/efd02b56-9fd1-4024-b6f2-25ca6fb1f551/11-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ef/efd02b56-9fd1-4024-b6f2-25ca6fb1f551/12-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ef/efd02b56-9fd1-4024-b6f2-25ca6fb1f551/13-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ef/efd02b56-9fd1-4024-b6f2-25ca6fb1f551/14-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ef/efd02b56-9fd1-4024-b6f2-25ca6fb1f551/15-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ef/efd02b56-9fd1-4024-b6f2-25ca6fb1f551/16-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ef/efd02b56-9fd1-4024-b6f2-25ca6fb1f551/17-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ef/efd02b56-9fd1-4024-b6f2-25ca6fb1f551/18-full.jpg""]",18,d3d9c284b9690d51a54d3d842ddad4decd3e7ff31fd48f6414f310fe86bc2970,,Хозяин,False,2026-08-13,2025-01-26,2026-08-13,live,2026-08-21T13:14:30+00:00
697426085,https://krisha.kz/a/show/697426085,1-комнатная квартира · 38 м² · 6/9 этаж,250000,за месяц,6579,1,38,6,9,Esilyskiy_r-n,Astana,UlyDalaE509,9,51.091241,71.458519,14992321,jetisuaqsu,Jetisu.Aqsu,полностью,"свежий ремонт, новая мебель",,,,,"Сдается евродвушка с мебельью и техникой новое на гарантии. Жк Жетису Аксу 3. Е 509 дом 9, 1 подъезд 6 этаж. евродвушка. 250 000 +ком. услуги. Депозит 80 000. Риелторов прошу не беспокоить! С дом. животными попрошу не беспокоить. На 1/2 месяца не сдается","[""https://krisha-photos.kcdn.online/webp/bd/bd0963e5-7fa7-44a9-b685-77b68b889073/2-full.jpg"", ""https://krisha-photos.kcdn.online/webp/bd/bd0963e5-7fa7-44a9-b685-77b68b889073/3-full.jpg"", ""https://krisha-photos.kcdn.online/webp/bd/bd0963e5-7fa7-44a9-b685-77b68b889073/4-full.jpg"", ""https://krisha-photos.kcdn.online/webp/bd/bd0963e5-7fa7-44a9-b685-77b68b889073/5-full.jpg"", ""https://krisha-photos.kcdn.online/webp/bd/bd0963e5-7fa7-44a9-b685-77b68b889073/6-full.jpg"", ""https://krisha-photos.kcdn.online/webp/bd/bd0963e5-7fa7-44a9-b685-77b68b889073/7-full.jpg"", ""https://krisha-photos.kcdn.online/webp/bd/bd0963e5-7fa7-44a9-b685-77b68b889073/8-full.jpg"", ""https://krisha-photos.kcdn.online/webp/bd/bd0963e5-7fa7-44a9-b685-77b68b889073/9-full.jpg"", ""https://krisha-photos.kcdn.online/webp/bd/bd0963e5-7fa7-44a9-b685-77b68b889073/10-full.jpg""]",9,b0b6615edad9daa092c754091ed40b1cab8ea39c824b6acf80b8a890261928c2,,Хозяин,False,2026-08-13,2024-09-22,2026-08-13,live,2026-08-21T13:14:30+00:00
1014769646,https://krisha.kz/a/show/1014769646,3-комнатная квартира · 79.6 м² · 8/9 этаж,350000,за месяц,4397,3,79.6,8,9,Saryarka_r-n,Astana,Beybarys_sultan,6,51.171836,71.371796,,,,полностью,"свежий ремонт, новая мебель",,,,,,"[""https://krisha-photos.kcdn.online/webp/9f/9f96d7e8-c3c3-4b3f-ba58-43c5f6c7de1c/1-full.jpg"", ""https://krisha-photos.kcdn.online/webp/9f/9f96d7e8-c3c3-4b3f-ba58-43c5f6c7de1c/2-full.jpg"", ""https://krisha-photos.kcdn.online/webp/9f/9f96d7e8-c3c3-4b3f-ba58-43c5f6c7de1c/3-full.jpg""]",3,223b9e2d0b82fcc6f2bb762f7e56ef45d1daf98c717506f0796b052e78963ad6,,Хозяин,False,2026-08-13,2026-08-12,2026-08-13,live,2026-08-14T06:34:55+00:00
1010707180,https://krisha.kz/a/show/1010707180,2-комнатная квартира · 53 м² · 6/9 этаж,310000,за месяц,5849,2,53,6,9,Esilyskiy_r-n,Astana,Aly-Farabi,46/21,51.081245349721,71.468073462537,21588331,jetisuaspan,Jetisu.Aspan,полностью,"свежий ремонт, новая мебель",,,,,"Сдаётся 2-комнатная квартира в ЖК «Jetisu Aspan A», в отличном состоянии. Квартира новая, никто не жил, светлая, тёплая и полностью готова к проживанию. 
Полностью меблирована, есть вся необходимая бытовая техника. Удобная планировка, комфортный этаж, хороший вид из окна. 
Жилой комплекс с видеонаблюдением и чистыми подъездами. Спокойные соседи. 
 
Этаж: 6 из 9 
Цена: 310 000 тг/мес + коммунальные 
ES. 
Депозит: 150 000 тг 
Сдаётся на длительный срок порядочным людям. 
Без посредников. Студентам и субарендаторам не беспокоить!","[""https://krisha-photos.kcdn.online/webp/3f/3f588c3d-35ca-458e-baac-cce10c18375c/1-full.jpg"", ""https://krisha-photos.kcdn.online/webp/3f/3f588c3d-35ca-458e-baac-cce10c18375c/2-full.jpg"", ""https://krisha-photos.kcdn.online/webp/3f/3f588c3d-35ca-458e-baac-cce10c18375c/3-full.jpg"", ""https://krisha-photos.kcdn.online/webp/3f/3f588c3d-35ca-458e-baac-cce10c18375c/4-full.jpg"", ""https://krisha-photos.kcdn.online/webp/3f/3f588c3d-35ca-458e-baac-cce10c18375c/5-full.jpg"", ""https://krisha-photos.kcdn.online/webp/3f/3f588c3d-35ca-458e-baac-cce10c18375c/6-full.jpg"", ""https://krisha-photos.kcdn.online/webp/3f/3f588c3d-35ca-458e-baac-cce10c18375c/7-full.jpg"", ""https://krisha-photos.kcdn.online/webp/3f/3f588c3d-35ca-458e-baac-cce10c18375c/8-full.jpg"", ""https://krisha-photos.kcdn.online/webp/3f/3f588c3d-35ca-458e-baac-cce10c18375c/9-full.jpg"", ""https://krisha-photos.kcdn.online/webp/3f/3f588c3d-35ca-458e-baac-cce10c18375c/10-full.jpg"", ""https://krisha-photos.kcdn.online/webp/3f/3f588c3d-35ca-458e-baac-cce10c18375c/11-full.jpg"", ""https://krisha-photos.kcdn.online/webp/3f/3f588c3d-35ca-458e-baac-cce10c18375c/12-full.jpg"", ""https://krisha-photos.kcdn.online/webp/3f/3f588c3d-35ca-458e-baac-cce10c18375c/13-full.jpg"", ""https://krisha-photos.kcdn.online/webp/3f/3f588c3d-35ca-458e-baac-cce10c18375c/14-full.jpg"", ""https://krisha-photos.kcdn.online/webp/3f/3f588c3d-35ca-458e-baac-cce10c18375c/15-full.jpg"", ""https://krisha-photos.kcdn.online/webp/3f/3f588c3d-35ca-458e-baac-cce10c18375c/16-full.jpg"", ""https://krisha-photos.kcdn.online/webp/3f/3f588c3d-35ca-458e-baac-cce10c18375c/17-full.jpg"", ""https://krisha-photos.kcdn.online/webp/3f/3f588c3d-35ca-458e-baac-cce10c18375c/18-full.jpg"", ""https://krisha-photos.kcdn.online/webp/3f/3f588c3d-35ca-458e-baac-cce10c18375c/19-full.jpg""]",19,84d19d306de47bb640286718f4f4733b9d9c14d6fce5e8d0922d8e1df2d38001,,Хозяин,False,2026-08-13,2026-03-24,2026-08-13,live,2026-08-21T13:14:30+00:00
674380028,https://krisha.kz/a/show/674380028,1-комнатная квартира · 40 м² · 8/11 этаж,240000,за месяц,6000,1,40,8,11,,Astana,Koshkarbaeva,31,51.12863,71.492842,8503572,nuraspan2,Nur Aspan 2,,,,,,,"Квартира чистая, вся мебель новая. сдам на длительный срок предоплата за несколько месяцев, арендаторам с детьми, более двух человек и с животными не сдаём 
Квартира сдается с 25 мая, есть депозит 
После 21:00 не звонить","[""https://krisha-photos.kcdn.online/webp/27/2768d229-5eb3-4fa1-bb5c-35b352c5d530/1-full.jpg"", ""https://krisha-photos.kcdn.online/webp/27/2768d229-5eb3-4fa1-bb5c-35b352c5d530/2-full.jpg"", ""https://krisha-photos.kcdn.online/webp/27/2768d229-5eb3-4fa1-bb5c-35b352c5d530/3-full.jpg"", ""https://krisha-photos.kcdn.online/webp/27/2768d229-5eb3-4fa1-bb5c-35b352c5d530/4-full.jpg""]",4,295720e4bde8b25b7f7ec3580bd2f30f6756aa3f61b0286301c6ea0257f704c8,,Хозяин,False,2026-08-13,2022-03-17,2026-08-13,live,2026-08-21T13:14:30+00:00
1014746617,https://krisha.kz/a/show/1014746617,2-комнатная квартира · 45 м² · 6/14 этаж,230000,за месяц,5111,2,45,6,14,Esilyskiy_r-n,Astana,Sarayshyk,5,51.136245471271,71.422921786434,8543560,lazurnyj-kvartal,Лазурный квартал,полностью,"не новый, но аккуратный и чистый ремонт",,,,,"Сдается евродвушка в ЖК Лазурный квартал, взрослым работающим людям за 30-лет, порядочным, без вредных привычек. Квартира полностью готовая к проживанию. Зимой тепло, летом кондиционер. 
Вся бытовая техника имеется. Полностью мебелированна","[""https://krisha-photos.kcdn.online/webp/97/970e40e1-6164-4af4-8273-6ab0bfa388e7/3-full.jpg"", ""https://krisha-photos.kcdn.online/webp/97/970e40e1-6164-4af4-8273-6ab0bfa388e7/4-full.jpg"", ""https://krisha-photos.kcdn.online/webp/97/970e40e1-6164-4af4-8273-6ab0bfa388e7/5-full.jpg"", ""https://krisha-photos.kcdn.online/webp/97/970e40e1-6164-4af4-8273-6ab0bfa388e7/6-full.jpg"", ""https://krisha-photos.kcdn.online/webp/97/970e40e1-6164-4af4-8273-6ab0bfa388e7/7-full.jpg"", ""https://krisha-photos.kcdn.online/webp/97/970e40e1-6164-4af4-8273-6ab0bfa388e7/8-full.jpg"", ""https://krisha-photos.kcdn.online/webp/97/970e40e1-6164-4af4-8273-6ab0bfa388e7/9-full.jpg"", ""https://krisha-photos.kcdn.online/webp/97/970e40e1-6164-4af4-8273-6ab0bfa388e7/10-full.jpg""]",8,41cd3f9c288e2d49269223cd970a65d2c0faa47cbbef064440bf6edcab1b2ad4,,Хозяин,False,2026-08-13,2026-08-12,2026-08-13,live,2026-08-13T12:35:26+00:00
688580746,https://krisha.kz/a/show/688580746,4-комнатная квартира · 130 м² · 6/9 этаж,900000,за месяц,6923,4,130,6,9,Nura_r-n,Astana,E-489,,51.144325,71.378435,9608503,arkada,Аркада,полностью,"свежий ремонт, новая мебель",,,,,"✨ Сдаётся квартира, в которую хочется переехать сразу после просмотра. 
 
Просторная 4-комнатная квартира после ремонта. 
 
В квартире есть всё для комфортной жизни: 
✔ новая мебель и техника 
✔ стиральная и сушильная машины 
✔ посудомоечная машина 
✔ кофемашина 
✔ кондиционер 
✔ 2 вместительные гардеробные 
✔ 2 санузла 
✔ большая лоджия 
✔ парковочное место входит в цену 
 
Удобная планировка для семьи: 
• уютная детская комната с рабочей зоной и спальными местами 
• отдельная гостевая комната 
• спальня с большой кроватью 
• просторный зал с комфортным диваном 
 
Квартира полностью готова к проживанию — остаётся только привезти личные вещи и наслаждаться комфортом. 
 
Сдаётся на длительный срок аккуратным и ответственным жильцам. 
 
❗ Риелторов и студентов просьба не беспокоить.","[""https://krisha-photos.kcdn.online/webp/ad/ad344d51-8337-454c-a30e-f7cf972c8adb/1-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ad/ad344d51-8337-454c-a30e-f7cf972c8adb/2-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ad/ad344d51-8337-454c-a30e-f7cf972c8adb/3-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ad/ad344d51-8337-454c-a30e-f7cf972c8adb/4-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ad/ad344d51-8337-454c-a30e-f7cf972c8adb/5-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ad/ad344d51-8337-454c-a30e-f7cf972c8adb/6-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ad/ad344d51-8337-454c-a30e-f7cf972c8adb/8-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ad/ad344d51-8337-454c-a30e-f7cf972c8adb/9-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ad/ad344d51-8337-454c-a30e-f7cf972c8adb/10-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ad/ad344d51-8337-454c-a30e-f7cf972c8adb/11-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ad/ad344d51-8337-454c-a30e-f7cf972c8adb/12-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ad/ad344d51-8337-454c-a30e-f7cf972c8adb/13-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ad/ad344d51-8337-454c-a30e-f7cf972c8adb/14-full.jpg""]",13,88dc9b8881cb6560240e8091e88dafb3f146d46608939f15c54166133fb20c84,,Хозяин,False,2026-08-13,2023-10-15,2026-08-13,live,2026-08-14T06:34:55+00:00
1014378615,https://krisha.kz/a/show/1014378615,3-комнатная квартира · 66 м² · 12/20 этаж,400000,за месяц,6061,3,66,12,20,Esilyskiy_r-n,Astana,Kabanbay_batyra,51,51.099551640327,71.405096189694,9813657,galamatowers,Galamat Towers,полностью,"свежий ремонт, новая мебель",,,,,"Самый центр Астаны, в шаговой доступности Мега силкуэй, Назарбаев университет, ЭКСПО, Ботанический сад, Астана арена, школа, садики, Лрт через дорогу, все магазины, аптека и кофейни. Квартира чистая, уютная, живет мама. На долгий срок, семейной паре, аккуратные и чистоплотные, без животных. 400 тыс +комм, евро трёшка. депозит

Дом ориентировочно находится возле Улы дала","[""https://krisha-photos.kcdn.online/webp/a8/a850e93f-0d5d-41a7-97c6-af21025949ff/1-full.jpg"", ""https://krisha-photos.kcdn.online/webp/a8/a850e93f-0d5d-41a7-97c6-af21025949ff/2-full.jpg"", ""https://krisha-photos.kcdn.online/webp/a8/a850e93f-0d5d-41a7-97c6-af21025949ff/3-full.jpg"", ""https://krisha-photos.kcdn.online/webp/a8/a850e93f-0d5d-41a7-97c6-af21025949ff/4-full.jpg"", ""https://krisha-photos.kcdn.online/webp/a8/a850e93f-0d5d-41a7-97c6-af21025949ff/5-full.jpg"", ""https://krisha-photos.kcdn.online/webp/a8/a850e93f-0d5d-41a7-97c6-af21025949ff/6-full.jpg"", ""https://krisha-photos.kcdn.online/webp/a8/a850e93f-0d5d-41a7-97c6-af21025949ff/7-full.jpg"", ""https://krisha-photos.kcdn.online/webp/a8/a850e93f-0d5d-41a7-97c6-af21025949ff/8-full.jpg"", ""https://krisha-photos.kcdn.online/webp/a8/a850e93f-0d5d-41a7-97c6-af21025949ff/9-full.jpg"", ""https://krisha-photos.kcdn.online/webp/a8/a850e93f-0d5d-41a7-97c6-af21025949ff/10-full.jpg"", ""https://krisha-photos.kcdn.online/webp/a8/a850e93f-0d5d-41a7-97c6-af21025949ff/11-full.jpg"", ""https://krisha-photos.kcdn.online/webp/a8/a850e93f-0d5d-41a7-97c6-af21025949ff/12-full.jpg"", ""https://krisha-photos.kcdn.online/webp/a8/a850e93f-0d5d-41a7-97c6-af21025949ff/13-full.jpg"", ""https://krisha-photos.kcdn.online/webp/a8/a850e93f-0d5d-41a7-97c6-af21025949ff/14-full.jpg"", ""https://krisha-photos.kcdn.online/webp/a8/a850e93f-0d5d-41a7-97c6-af21025949ff/15-full.jpg"", ""https://krisha-photos.kcdn.online/webp/a8/a850e93f-0d5d-41a7-97c6-af21025949ff/16-full.jpg""]",16,743f38189f95ea39c094bd9a02a63c678e6ad5fe74fd8d3c1e028c18debc656e,,Хозяин,False,2026-08-13,2026-07-30,2026-08-13,live,2026-08-14T06:34:55+00:00
1014378218,https://krisha.kz/a/show/1014378218,2-комнатная квартира · 50 м²,320000,за месяц,7000,2,50,14,,Nura_r-n,Astana,Kayym_Muhamedhanova,5,51.13867858757,71.390998363277,18043709,greenlineatmosfera,GreenLine.Atmosfera,полностью,"свежий ремонт, новая мебель",,,,,Упакованная новая квартира никто не жил. Депозит имеется,"[""https://krisha-photos.kcdn.online/webp/ee/eeecea0e-d057-438f-809d-451118cfe698/1-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ee/eeecea0e-d057-438f-809d-451118cfe698/2-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ee/eeecea0e-d057-438f-809d-451118cfe698/3-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ee/eeecea0e-d057-438f-809d-451118cfe698/4-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ee/eeecea0e-d057-438f-809d-451118cfe698/5-full.jpg""]",5,1d676cbcab41f22d1345ee8d8e1e79ce1618a7fa2f26846ed4db81c5e4ba33a1,,Хозяин,False,2026-08-13,2026-07-30,2026-08-13,live,2026-08-21T13:14:30+00:00
1014202538,https://krisha.kz/a/show/1014202538,1-комнатная квартира · 46 м² · 3/12 этаж,280000,за месяц,6087,1,46,3,12,Esilyskiy_r-n,Astana,Buhar_Zhyrau,19,51.099651657705,71.432160411121,8478842,,Арман Тау,полностью,"свежий ремонт, новая мебель",,,,,"Рядом Триумфальная Арка и Ботанический Сад, есть депозит, можно на короткий срок с 1 сентября свободна

Дом ориентировочно находится возле Мангелик Ель","[""https://krisha-photos.kcdn.online/webp/6b/6b402408-b5c6-4c87-b1bc-5f8f6f9ef14b/1-full.jpg"", ""https://krisha-photos.kcdn.online/webp/6b/6b402408-b5c6-4c87-b1bc-5f8f6f9ef14b/2-full.jpg"", ""https://krisha-photos.kcdn.online/webp/6b/6b402408-b5c6-4c87-b1bc-5f8f6f9ef14b/3-full.jpg"", ""https://krisha-photos.kcdn.online/webp/6b/6b402408-b5c6-4c87-b1bc-5f8f6f9ef14b/4-full.jpg"", ""https://krisha-photos.kcdn.online/webp/6b/6b402408-b5c6-4c87-b1bc-5f8f6f9ef14b/5-full.jpg"", ""https://krisha-photos.kcdn.online/webp/6b/6b402408-b5c6-4c87-b1bc-5f8f6f9ef14b/6-full.jpg"", ""https://krisha-photos.kcdn.online/webp/6b/6b402408-b5c6-4c87-b1bc-5f8f6f9ef14b/7-full.jpg""]",7,b1270313ebfd05a1362a1b7cac433ce9b258b122a325ab590706165699dbf2a0,,Хозяин,False,2026-08-13,2026-07-23,2026-08-13,live,2026-08-14T06:34:55+00:00
698710135,https://krisha.kz/a/show/698710135,1-комнатная квартира · 38.3 м² · 4/9 этаж,250000,за месяц,5222,1,38.3,4,9,Esilyskiy_r-n,Astana,E-669,13,51.088263056278,71.480974467084,15062785,aiva,Aiva,полностью,"свежий ремонт, новая мебель",,,,,"Сдам исключительно на длительный срок -1 год, однокомнатные квартиры - студия и полноценные, чистоплотной семейной паре, либо одной/двум девушкам/женщине без детей, не курящим и без животных. 
Квартира в новом доме с хорошим ремонтом и техникой. 
Есть депозит в размере одного арендного платежа. Все по договору.","[""https://krisha-photos.kcdn.online/webp/bc/bc75e190-791b-4848-91b0-1427a0a4dcc9/1-full.jpg"", ""https://krisha-photos.kcdn.online/webp/bc/bc75e190-791b-4848-91b0-1427a0a4dcc9/2-full.jpg"", ""https://krisha-photos.kcdn.online/webp/bc/bc75e190-791b-4848-91b0-1427a0a4dcc9/3-full.jpg"", ""https://krisha-photos.kcdn.online/webp/bc/bc75e190-791b-4848-91b0-1427a0a4dcc9/4-full.jpg"", ""https://krisha-photos.kcdn.online/webp/bc/bc75e190-791b-4848-91b0-1427a0a4dcc9/5-full.jpg"", ""https://krisha-photos.kcdn.online/webp/bc/bc75e190-791b-4848-91b0-1427a0a4dcc9/6-full.jpg"", ""https://krisha-photos.kcdn.online/webp/bc/bc75e190-791b-4848-91b0-1427a0a4dcc9/7-full.jpg"", ""https://krisha-photos.kcdn.online/webp/bc/bc75e190-791b-4848-91b0-1427a0a4dcc9/8-full.jpg"", ""https://krisha-photos.kcdn.online/webp/bc/bc75e190-791b-4848-91b0-1427a0a4dcc9/9-full.jpg"", ""https://krisha-photos.kcdn.online/webp/bc/bc75e190-791b-4848-91b0-1427a0a4dcc9/10-full.jpg"", ""https://krisha-photos.kcdn.online/webp/bc/bc75e190-791b-4848-91b0-1427a0a4dcc9/11-full.jpg"", ""https://krisha-photos.kcdn.online/webp/bc/bc75e190-791b-4848-91b0-1427a0a4dcc9/12-full.jpg""]",12,a42df4dc13632fc79a4e80703148a1c56b66ba6e89002f96ad16c8333216bf60,,Хозяин,False,2026-08-13,2024-11-10,2026-08-13,live,2026-08-21T13:14:30+00:00
1014173529,https://krisha.kz/a/show/1014173529,3-комнатная квартира · 70 м² · 9/9 этаж,400000,за месяц,5714,3,70,9,9,Nura_r-n,Astana,Kultegin,4,51.128143436751,71.371700763593,17431643,greentown,Green Town,полностью,"свежий ремонт, новая мебель",,,,,"Дом 2024 года, Квартира новая, свежий ремонт, полностью мебелирован, в сумму входит ком услуга, вся удобства для жизни имеется.","[""https://krisha-photos.kcdn.online/webp/97/97eed65f-cdc1-4546-be4b-1d39f9b6f15b/1-full.jpg"", ""https://krisha-photos.kcdn.online/webp/97/97eed65f-cdc1-4546-be4b-1d39f9b6f15b/2-full.jpg"", ""https://krisha-photos.kcdn.online/webp/97/97eed65f-cdc1-4546-be4b-1d39f9b6f15b/3-full.jpg"", ""https://krisha-photos.kcdn.online/webp/97/97eed65f-cdc1-4546-be4b-1d39f9b6f15b/4-full.jpg"", ""https://krisha-photos.kcdn.online/webp/97/97eed65f-cdc1-4546-be4b-1d39f9b6f15b/5-full.jpg"", ""https://krisha-photos.kcdn.online/webp/97/97eed65f-cdc1-4546-be4b-1d39f9b6f15b/6-full.jpg"", ""https://krisha-photos.kcdn.online/webp/97/97eed65f-cdc1-4546-be4b-1d39f9b6f15b/7-full.jpg"", ""https://krisha-photos.kcdn.online/webp/97/97eed65f-cdc1-4546-be4b-1d39f9b6f15b/8-full.jpg"", ""https://krisha-photos.kcdn.online/webp/97/97eed65f-cdc1-4546-be4b-1d39f9b6f15b/9-full.jpg"", ""https://krisha-photos.kcdn.online/webp/97/97eed65f-cdc1-4546-be4b-1d39f9b6f15b/10-full.jpg"", ""https://krisha-photos.kcdn.online/webp/97/97eed65f-cdc1-4546-be4b-1d39f9b6f15b/11-full.jpg"", ""https://krisha-photos.kcdn.online/webp/97/97eed65f-cdc1-4546-be4b-1d39f9b6f15b/12-full.jpg"", ""https://krisha-photos.kcdn.online/webp/97/97eed65f-cdc1-4546-be4b-1d39f9b6f15b/13-full.jpg""]",13,2a12bcc1474aabd92b0e5ef27f796aa5758d81478f0ee6fec463c5e1e1adc5ad,,Хозяин,False,2026-08-13,2026-07-22,2026-08-13,live,2026-08-14T06:34:55+00:00
